URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
Netclan20241115,https://insights.blackcoffer.com/statistical-data-analysis-of-reinforced-concrete/,10.0,2,0.6666666111111158,0.027149321205544523,17.333333333333332,0.521978021978022,7.142124542124542,17.333333333333332,190.0,361.0,2.8068181818181817,5.0,7.313019390581718
Netclan20241116,https://insights.blackcoffer.com/database-normalization-segmentation-with-google-data-studio-dashboard-insights/,7.0,0,0.9999998571428775,0.020408163205807104,13.227272727272727,0.5051546391752577,5.492970946579194,13.227272727272727,147.0,291.0,2.8214285714285716,4.0,6.958762886597938
Netclan20241117,https://insights.blackcoffer.com/power-bi-dashboard-to-drive-insights-from-complex-data-to-generate-business-insights/,7.0,3,0.39999996000000404,0.025252525188756248,15.043478260869565,0.4277456647398844,6.18848957024378,15.043478260869565,148.0,346.0,2.5736196319018405,4.0,6.586705202312139
Netclan20241118,https://insights.blackcoffer.com/real-time-dashboard-to-monitor-infrastructure-activity-and-machines/,4.0,1,0.599999880000024,0.018115941963348037,18.666666666666668,0.5714285714285714,7.695238095238096,18.666666666666668,128.0,224.0,2.8990825688073394,3.0,7.303571428571429
Netclan20241119,https://insights.blackcoffer.com/electric-vehicles-ev-load-management-system-to-forecast-energy-demand/,6.0,2,0.4999999375000079,0.020151133450500923,17.210526315789473,0.47706422018348627,7.075036214389184,17.210526315789473,156.0,327.0,2.7371794871794872,4.0,6.865443425076452
Netclan20241120,https://insights.blackcoffer.com/power-bi-data-driven-map-dashboard/,4.0,0,0.9999997500000625,0.018264840099247306,21.875,0.5428571428571428,8.967142857142859,21.875,95.0,175.0,2.9467455621301775,1.0,7.314285714285714
Netclan20241121,https://insights.blackcoffer.com/google-local-service-ads-lsa-leads-dashboard/,21.0,3,0.7499999687500013,0.04145077713048225,12.0,0.46124031007751937,4.984496124031008,12.0,238.0,516.0,2.5731225296442686,2.0,6.689922480620155
Netclan20241122,https://insights.blackcoffer.com/aws-lex-voice-and-chatbot/,11.0,0,0.9999999090909174,0.025345622061415617,15.954545454545455,0.4131054131054131,6.547060347060349,15.954545454545455,145.0,351.0,2.5,2.0,6.418803418803419
Netclan20241123,https://insights.blackcoffer.com/metabridges-api-decentraland-integration/,4.0,2,0.33333327777778704,0.013483146037116527,15.304347826086957,0.4630681818181818,6.306966403162056,15.304347826086957,163.0,352.0,2.6656346749226008,1.0,6.605113636363637
Netclan20241124,https://insights.blackcoffer.com/microsoft-azure-chatbot-with-luis-language-understanding/,8.0,0,0.9999998750000157,0.027874564362806397,18.846153846153847,0.5183673469387755,7.745808477237048,18.846153846153847,127.0,245.0,2.848101265822785,1.0,7.024489795918368
Netclan20241125,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,12.0,4,0.4999999687500019,0.041237113295780635,12.148148148148149,0.4634146341463415,5.044625112917796,12.148148148148149,152.0,327.0,2.678233438485804,3.0,6.697247706422019
Netclan20241126,https://insights.blackcoffer.com/aws-quicksight-reporting-dashboard/,11.0,3,0.5714285306122479,0.03508771921030647,16.714285714285715,0.4444444444444444,6.863492063492064,16.714285714285715,156.0,351.0,2.633431085043988,6.0,6.760683760683761
Netclan20241127,https://insights.blackcoffer.com/google-data-studio-dashboard-for-marketing-ads-and-traction-data/,13.0,2,0.7333332844444478,0.029182879320655875,16.444444444444443,0.4369369369369369,6.752552552552553,16.444444444444443,194.0,444.0,2.580275229357798,7.0,6.804054054054054
Netclan20241128,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,9.0,2,0.636363578512402,0.02964959560741349,14.590909090909092,0.4454828660436137,6.014556782781082,14.590909090909092,143.0,321.0,2.6389776357827475,3.0,6.725856697819315
Netclan20241129,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,18.0,0,0.9999999444444475,0.044887780436688826,16.727272727272727,0.43478260869565216,6.864822134387352,16.727272727272727,160.0,365.0,2.590027700831025,2.0,6.745205479452054
Netclan20241130,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,4.0,0,0.9999997500000625,0.015748031434062868,13.6,0.5294117647058824,5.6517647058823535,13.6,108.0,204.0,2.9441624365482233,3.0,7.397058823529412
Netclan20241131,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,9.0,2,0.636363578512402,0.03363914362801485,13.4,0.5223880597014925,5.5689552238805975,13.4,140.0,268.0,2.9771863117870723,1.0,7.58955223880597
Netclan20241132,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,4.0,2,0.33333327777778704,0.020408163195890602,21.272727272727273,0.5299145299145299,8.721056721056723,21.272727272727273,124.0,234.0,2.908256880733945,2.0,7.098290598290598
Netclan20241133,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,11.0,0,0.9999999090909174,0.025287356263707227,15.818181818181818,0.5431034482758621,6.5445141065830725,15.818181818181818,189.0,348.0,2.8304093567251463,3.0,7.385057471264368
Netclan20241134,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,4.0,0,0.9999997500000625,0.010335917285953702,12.72,0.5188679245283019,5.2955471698113215,12.72,165.0,318.0,2.733974358974359,4.0,7.1572327044025155
Netclan20241135,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,3.0,0,0.9999996666667778,0.011904761857520787,4.888888888888889,0.5738636363636364,2.1851010101010107,4.888888888888889,101.0,176.0,3.690058479532164,2.0,9.647727272727273
Netclan20241136,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,6.0,0,0.9999998333333611,0.021897810139059087,14.6,0.5616438356164384,6.064657534246575,14.6,123.0,219.0,2.9107981220657275,1.0,7.269406392694064
Netclan20241137,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,9.0,0,0.9999998888889013,0.03169014073348542,14.3125,0.5109170305676856,5.929366812227075,14.3125,117.0,229.0,2.864864864864865,1.0,7.218340611353712
Netclan20241138,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,6.0,2,0.4999999375000079,0.029520295094021053,19.545454545454547,0.4930232558139535,8.0153911205074,19.545454545454547,106.0,215.0,2.8689320388349513,1.0,7.111627906976744
Netclan20241139,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,7.0,3,0.39999996000000404,0.03773584891420435,13.25,0.5566037735849056,5.522641509433963,13.25,118.0,212.0,2.9019607843137254,1.0,7.216981132075472
Netclan20241140,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,6.0,1,0.7142856122449125,0.02734374989318848,13.666666666666666,0.5560975609756098,5.689105691056911,13.666666666666666,114.0,205.0,2.8944723618090453,1.0,7.273170731707317
Netclan20241141,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,12.0,0,0.9999999166666736,0.03183023864236011,15.090909090909092,0.47289156626506024,6.2255202628696615,15.090909090909092,157.0,332.0,2.7111111111111112,4.0,6.933734939759036
Netclan20241142,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,4.0,0,0.9999997500000625,0.013377926376662453,12.095238095238095,0.5354330708661418,5.052268466441696,12.095238095238095,136.0,254.0,2.9628099173553717,3.0,7.425196850393701
Netclan20241143,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,6.0,8,-0.14285713265306196,0.030501089258167562,18.454545454545453,0.5024630541871922,7.582803403493059,18.454545454545453,204.0,405.0,2.6921119592875318,4.0,6.77283950617284
Netclan20241144,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,13.0,3,0.6249999609375024,0.04733727796645776,16.88235294117647,0.4738675958188153,6.942488214798115,16.88235294117647,136.0,287.0,2.7028985507246377,2.0,6.926829268292683
Netclan20241145,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,15.0,2,0.7647058373702448,0.03981264627678537,14.0,0.5412087912087912,5.816483516483517,14.0,197.0,361.0,2.850704225352113,7.0,7.274238227146815
Netclan20241146,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,12.0,3,0.5999999600000027,0.040214477103982633,15.380952380952381,0.4520123839009288,6.333185905941324,15.380952380952381,146.0,322.0,2.698051948051948,4.0,6.96583850931677
Netclan20241147,https://insights.blackcoffer.com/real-estate-data-warehouse/,7.0,0,0.9999998571428775,0.01785714281158892,12.703703703703704,0.4577259475218659,5.2645718604902285,12.703703703703704,157.0,343.0,2.671641791044776,1.0,7.002915451895044
Netclan20241148,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,7.0,1,0.7499999062500118,0.020942408322140293,13.833333333333334,0.47289156626506024,5.722489959839358,13.833333333333334,157.0,331.0,2.697530864197531,7.0,7.193353474320242
Netclan20241149,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,5.0,0,0.99999980000004,0.01650165011055561,17.066666666666666,0.5,7.026666666666667,17.066666666666666,128.0,256.0,2.764,1.0,6.890625
Netclan20241150,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,5.0,2,0.4285713673469475,0.023411371159159294,23.272727272727273,0.484375,9.50284090909091,23.272727272727273,124.0,256.0,2.7096774193548385,1.0,6.84765625
Netclan20241151,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,7.0,0,0.9999998571428775,0.02389078490139664,17.428571428571427,0.5245901639344263,7.181264637002342,17.428571428571427,128.0,244.0,2.8361344537815127,1.0,7.114754098360656
Netclan20241152,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,7.0,0,0.9999998571428775,0.023728813478885377,19.153846153846153,0.5140562248995983,7.867160951498301,19.153846153846153,128.0,249.0,2.7983539094650207,1.0,7.020080321285141
Netclan20241153,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,6.0,0,0.9999998333333611,0.020270270201789627,16.533333333333335,0.5201612903225806,6.821397849462366,16.533333333333335,129.0,248.0,2.8423236514522823,1.0,7.084677419354839
Netclan20241154,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,5.0,0,0.99999980000004,0.018248175115882573,20.727272727272727,0.4956140350877193,8.489154704944179,20.727272727272727,113.0,228.0,2.77027027027027,1.0,7.017543859649122
Netclan20241155,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,6.0,0,0.9999998333333611,0.021660649741297295,19.166666666666668,0.5173913043478261,7.873623188405798,19.166666666666668,119.0,230.0,2.830357142857143,1.0,7.065217391304348
Netclan20241156,https://insights.blackcoffer.com/marbles-stimulation-using-python/,7.0,2,0.5555554938271674,0.025139664734246746,16.055555555555557,0.4290657439446367,6.593848519800078,16.055555555555557,124.0,289.0,2.7530364372469633,3.0,6.470588235294118
Netclan20241157,https://insights.blackcoffer.com/stocktwits-data-structurization/,17.0,10,0.2592592496570648,0.032374100680606595,11.901639344262295,0.39118457300275483,4.91712956690602,11.901639344262295,284.0,726.0,2.479942693409742,6.0,6.807162534435261
Netclan20241158,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,12.0,7,0.26315788088642733,0.0333333332748538,15.161290322580646,0.5191489361702127,6.272175703500344,15.161290322580646,244.0,469.0,2.7724137931034485,2.0,6.923240938166312
Netclan20241159,https://insights.blackcoffer.com/population-and-community-survey-of-america/,16.0,9,0.27999998880000043,0.030048076886961445,16.0,0.4375,6.575,16.0,322.0,734.0,2.5859030837004404,3.0,6.6035422343324255
Netclan20241160,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,24.0,19,0.11627906706327752,0.03637901858174364,13.864864864864865,0.46101364522417154,5.730351404035615,13.864864864864865,473.0,1023.0,2.632264529058116,5.0,6.706744868035191
Netclan20241161,https://insights.blackcoffer.com/healthcare-data-analysis/,9.0,7,0.12499999218750048,0.04761904747732426,12.818181818181818,0.4645390070921986,5.313088330109608,12.818181818181818,131.0,282.0,2.7313432835820897,11.0,6.939716312056738
Netclan20241162,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,3.0,0,0.9999996666667778,0.014285714217687075,21.375,0.543859649122807,8.767543859649123,21.375,93.0,171.0,3.0542168674698793,1.0,7.584795321637427
Netclan20241163,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,5.0,0,0.99999980000004,0.018382352873594292,16.428571428571427,0.4826086956521739,6.7644720496894415,16.428571428571427,111.0,228.0,2.7901785714285716,2.0,7.021929824561403
